ProductID,Warehouse,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,LeadTimeDays,SupplierRating
PROD000120,WH_16,82,7,4,0,85,26,14,3.2
PROD000121,WH_10,98,45,30,0,113,29,11,3.8
PROD000121,WH_17,71,28,1,0,98,24,3,4.6
PROD000121,WH_09,136,83,55,1,163,37,20,3.6
PROD000121,WH_03,72,34,16,0,90,24,19,2.9
PROD000122,WH_09,72,58,27,0,103,24,18,4.5
PROD000122,WH_08,68,21,8,0,81,23,6,4.0
PROD000122,WH_02,103,17,5,0,115,30,9,3.3
PROD000122,WH_15,76,28,7,0,97,25,15,4.7
PROD000123,WH_13,95,36,1,0,130,29,8,3.5
PROD000123,WH_18,40,0,0,0,40,18,5,3.4
PROD000123,WH_11,67,44,1,0,110,23,2,4.4
PROD000123,WH_02,43,20,5,1,57,18,19,3.5
PROD000123,WH_04,48,34,2,0,80,19,20,4.4
PROD000124,WH_08,112,38,33,0,117,32,4,4.9
PROD000124,WH_05,91,48,6,0,133,28,4,4.6
PROD000124,WH_01,111,48,29,0,130,32,11,3.4
PROD000124,WH_20,42,36,7,0,71,18,10,4.1
PROD000124,WH_13,90,31,6,0,115,28,14,2.7
PROD000125,WH_17,73,11,0,0,84,24,7,3.2
PROD000125,WH_02,101,25,2,0,124,30,16,4.4
PROD000125,WH_04,44,43,4,0,83,18,9,3.8
PROD000125,WH_19,61,51,3,0,109,22,3,4.5
PROD000126,WH_08,86,53,6,0,133,27,9,2.7
PROD000126,WH_19,53,33,5,0,81,20,2,2.8
PROD000126,WH_06,81,7,4,0,84,26,11,3.5
PROD000126,WH_03,74,31,0,0,105,24,12,3.9
PROD000127,WH_09,80,51,4,0,127,26,3,4.0
PROD000127,WH_06,86,50,5,0,131,27,6,4.6
PROD000127,WH_08,64,7,9,0,62,22,17,3.8
PROD000127,WH_14,65,35,3,0,97,23,20,2.9
PROD000128,WH_10,43,22,2,0,63,18,17,4.7
PROD000128,WH_17,23,26,6,1,42,14,9,2.8
PROD000128,WH_08,44,42,4,0,82,18,12,3.2
PROD000129,WH_04,82,19,6,0,95,26,5,4.2
PROD000129,WH_14,72,32,9,0,95,24,6,3.9
PROD000129,WH_06,11,25,1,0,35,12,5,2.9
PROD000129,WH_07,36,20,7,0,49,17,14,2.8
PROD000130,WH_01,33,38,4,0,67,16,18,4.1
PROD000130,WH_02,75,40,5,0,110,25,8,2.8
PROD000130,WH_14,27,21,4,0,44,15,18,4.6
PROD000130,WH_16,51,26,0,0,77,20,4,4.2
PROD000131,WH_11,44,34,2,0,76,18,12,3.9
PROD000131,WH_16,42,44,2,0,84,18,5,2.9
PROD000131,WH_09,81,48,5,0,124,26,6,2.5
PROD000132,WH_18,26,12,2,0,36,15,3,3.2
PROD000132,WH_20,11,40,1,0,50,12,18,3.1
PROD000132,WH_11,66,17,1,0,82,23,17,3.5
PROD000133,WH_02,55,17,0,0,72,21,13,2.6
PROD000133,WH_15,73,53,5,0,121,24,5,4.7
PROD000133,WH_06,39,31,6,0,64,17,16,3.0
PROD000133,WH_14,92,25,1,0,116,28,10,4.6
PROD000134,WH_04,96,20,0,0,116,29,14,2.5
PROD000134,WH_15,41,29,3,0,67,18,14,4.5
PROD000134,WH_19,74,13,1,0,86,24,6,3.2
PROD000134,WH_17,73,9,0,0,82,24,16,4.7
PROD000135,WH_11,51,52,11,0,92,20,14,5.0
PROD000135,WH_02,14,43,3,0,54,12,12,3.0
PROD000135,WH_18,106,78,28,0,156,31,10,3.5
PROD000136,WH_15,76,43,4,0,115,25,16,3.9
PROD000136,WH_07,17,6,1,0,22,13,4,4.4
PROD000136,WH_14,27,32,2,0,57,15,19,4.2
PROD000137,WH_17,122,45,20,0,147,34,10,4.7
PROD000137,WH_09,144,75,46,2,171,38,14,2.6
PROD000137,WH_04,30,23,11,0,42,16,12,4.9
PROD000137,WH_05,106,63,15,0,154,31,6,2.5
PROD000138,WH_16,51,7,3,0,55,20,3,3.8
PROD000138,WH_14,41,50,18,0,73,18,15,2.5
PROD000138,WH_07,93,106,49,0,150,28,4,3.3
PROD000138,WH_09,118,28,16,0,130,33,10,4.3
PROD000139,WH_15,79,37,7,0,109,25,9,2.7
PROD000139,WH_08,26,23,1,0,48,15,12,4.7
PROD000139,WH_06,94,24,4,0,114,28,8,2.7
PROD000140,WH_10,109,59,10,0,158,31,15,4.4
PROD000140,WH_04,89,13,1,0,101,27,3,3.6
PROD000140,WH_19,101,42,9,1,133,30,9,4.8
PROD000140,WH_06,57,42,6,0,93,21,20,4.8
PROD000141,WH_08,72,13,0,0,85,24,8,3.6
PROD000141,WH_17,73,37,2,0,108,24,2,3.5
PROD000141,WH_05,73,50,3,0,120,24,5,3.7
PROD000141,WH_04,28,15,1,0,42,15,19,4.8
PROD000141,WH_13,16,17,4,0,29,13,16,2.9
PROD000142,WH_12,99,45,3,0,141,29,19,3.5
PROD000142,WH_08,74,12,3,0,83,24,13,3.4
PROD000142,WH_01,29,30,2,0,57,15,10,4.4
PROD000142,WH_04,34,6,1,0,39,16,10,3.9
PROD000142,WH_07,83,44,4,0,123,26,3,4.6
PROD000143,WH_11,58,23,12,0,69,21,15,3.3
PROD000143,WH_17,122,38,18,0,142,34,19,3.4
PROD000143,WH_03,80,46,19,0,107,26,17,3.9
PROD000144,WH_11,88,23,9,0,102,27,5,3.7
PROD000144,WH_10,75,11,0,0,86,25,4,3.7
PROD000144,WH_02,65,22,6,0,81,23,15,2.7
PROD000144,WH_20,66,19,1,0,84,23,16,2.6
PROD000145,WH_14,73,37,12,0,98,24,4,2.5
PROD000145,WH_12,45,27,11,0,61,19,9,3.2
PROD000145,WH_03,72,24,23,0,73,24,17,2.8
PROD000146,WH_04,102,22,2,0,122,30,6,3.2
PROD000146,WH_09,41,51,3,0,89,18,16,3.3
PROD000146,WH_06,77,37,9,0,105,25,10,3.0
PROD000146,WH_19,83,19,4,0,98,26,10,4.6
PROD000146,WH_14,65,7,5,0,67,23,2,3.1
PROD000147,WH_01,90,3,4,0,89,28,9,3.9
PROD000147,WH_02,29,22,6,0,45,15,14,3.6
PROD000147,WH_11,62,48,9,0,101,22,19,2.7
PROD000148,WH_20,74,3,2,0,75,24,13,3.8
PROD000148,WH_11,21,11,2,0,30,14,5,5.0
PROD000148,WH_16,29,16,1,0,44,15,6,2.9
PROD000148,WH_17,52,27,1,0,78,20,17,3.6
PROD000148,WH_19,51,25,0,0,76,20,4,3.6
PROD000149,WH_07,17,11,1,0,27,13,13,3.5
PROD000149,WH_04,35,40,2,0,73,17,9,3.2
PROD000149,WH_05,21,39,1,0,59,14,13,2.5
PROD000149,WH_11,62,34,8,0,88,22,14,4.9
PROD000150,WH_03,48,6,4,0,50,19,5,2.7
PROD000150,WH_12,55,60,9,0,106,21,20,3.9
PROD000150,WH_19,101,8,2,0,107,30,7,2.8
PROD000150,WH_09,53,17,1,0,69,20,11,3.5
PROD000151,WH_12,89,45,16,1,117,27,7,4.8
PROD000151,WH_08,68,10,6,0,72,23,19,4.6
PROD000151,WH_17,20,39,1,0,58,14,6,4.7
PROD000151,WH_04,83,23,4,0,102,26,5,4.3
PROD000151,WH_20,94,20,3,0,111,28,13,4.8
PROD000152,WH_12,66,38,2,0,102,23,5,4.4
PROD000152,WH_08,80,50,18,0,112,26,16,3.9
PROD000152,WH_17,99,36,1,0,134,29,2,3.8
PROD000153,WH_10,94,26,11,0,109,28,16,3.9
PROD000153,WH_13,142,87,43,0,186,38,14,4.6
PROD000153,WH_01,50,16,7,0,59,20,5,4.5
PROD000154,WH_18,70,7,1,0,76,24,7,4.2
PROD000154,WH_14,29,24,1,0,52,15,12,4.4
PROD000154,WH_12,39,10,1,0,48,17,4,2.7
PROD000154,WH_20,100,22,1,0,121,30,6,2.7
PROD000154,WH_03,69,47,1,0,115,23,13,3.6
PROD000155,WH_06,85,15,0,0,100,27,4,4.2
PROD000155,WH_18,92,52,3,0,141,28,8,2.6
PROD000155,WH_05,81,40,0,0,121,26,4,2.6
PROD000155,WH_13,29,34,2,0,61,15,11,4.2
PROD000155,WH_03,16,33,2,0,47,13,13,3.0
PROD000156,WH_17,86,48,2,0,132,27,13,3.7
PROD000156,WH_10,31,30,6,0,55,16,10,3.8
PROD000156,WH_19,68,18,7,0,79,23,16,3.2
PROD000157,WH_08,59,47,8,0,98,21,15,4.9
PROD000157,WH_03,99,20,1,0,118,29,10,4.3
PROD000157,WH_15,75,59,21,0,113,25,18,3.1
PROD000158,WH_16,18,56,6,0,68,13,19,3.1
PROD000158,WH_12,56,12,1,0,67,21,9,4.8
PROD000158,WH_08,18,13,3,0,28,13,17,3.6
PROD000158,WH_06,77,46,1,0,122,25,2,2.6
PROD000159,WH_02,102,20,3,0,119,30,12,2.8
PROD000159,WH_20,83,59,12,0,130,26,8,3.2
PROD000159,WH_05,32,27,5,0,54,16,4,4.5
PROD000159,WH_04,89,5,3,0,91,27,9,3.8
PROD000159,WH_07,32,14,3,0,43,16,12,4.5
PROD000160,WH_12,33,1,2,0,32,16,10,3.9
PROD000160,WH_13,59,49,2,0,106,21,7,2.7
PROD000160,WH_17,72,5,0,0,77,24,8,3.6
PROD000160,WH_07,27,7,2,0,32,15,4,3.3
PROD000160,WH_15,31,32,0,0,63,16,10,4.5
PROD000161,WH_18,93,6,2,0,97,28,15,3.4
PROD000161,WH_02,19,18,0,0,37,13,5,3.0
PROD000161,WH_13,41,13,5,0,49,18,17,3.9
PROD000161,WH_20,20,41,1,0,60,14,14,3.8
PROD000161,WH_08,35,5,4,0,36,17,5,3.0
PROD000162,WH_16,69,14,1,0,82,23,18,3.5
PROD000162,WH_12,25,27,7,0,45,15,16,3.5
PROD000162,WH_03,66,4,0,0,70,23,2,4.7
PROD000162,WH_18,36,28,1,0,63,17,9,2.6
PROD000162,WH_11,38,35,0,0,73,17,17,2.7
PROD000163,WH_16,93,35,2,0,126,28,8,3.8
PROD000163,WH_17,64,4,0,0,68,22,14,2.5
PROD000163,WH_01,53,43,7,0,89,20,14,4.2
PROD000163,WH_03,68,15,0,0,83,23,15,3.5
PROD000163,WH_15,42,47,2,0,87,18,15,3.6
PROD000164,WH_12,88,15,1,1,101,27,12,4.1
PROD000164,WH_07,88,46,2,0,132,27,12,3.8
PROD000164,WH_01,19,45,2,0,62,13,15,4.9
PROD000164,WH_10,21,43,2,0,62,14,16,2.8
PROD000164,WH_16,76,44,4,0,116,25,11,4.0
PROD000165,WH_19,66,20,7,0,79,23,13,2.7
PROD000165,WH_03,64,21,9,0,76,22,6,4.7
PROD000165,WH_06,149,70,57,1,161,39,9,2.9
PROD000165,WH_01,256,179,148,2,285,61,18,4.4
PROD000166,WH_07,29,27,2,0,54,15,6,3.8
PROD000166,WH_05,20,22,1,0,41,14,20,2.6
PROD000166,WH_06,14,14,3,0,25,12,6,3.0
PROD000166,WH_19,61,16,0,0,77,22,8,3.2
PROD000166,WH_03,46,5,0,0,51,19,16,3.7
PROD000167,WH_03,42,33,2,0,73,18,15,3.6
PROD000167,WH_04,73,9,4,0,78,24,11,2.9
PROD000167,WH_12,65,8,3,0,70,23,2,2.5
PROD000168,WH_14,99,51,9,1,140,29,19,4.4
PROD000168,WH_17,79,17,0,0,96,25,11,4.3
PROD000168,WH_05,65,2,1,0,66,23,18,3.3
PROD000168,WH_10,94,9,2,0,101,28,18,2.9
PROD000168,WH_03,44,3,1,0,46,18,13,3.9
PROD000169,WH_09,80,67,30,1,116,26,9,4.5
PROD000169,WH_10,38,34,9,0,63,17,13,3.3
PROD000169,WH_18,69,37,3,0,103,23,10,4.4
PROD000170,WH_17,75,44,1,0,118,25,16,3.8
PROD000170,WH_14,30,9,1,0,38,16,9,4.2
PROD000170,WH_15,67,15,2,0,80,23,8,4.0
PROD000170,WH_16,83,46,0,0,129,26,15,4.2
PROD000170,WH_06,74,48,6,0,116,24,14,3.5
PROD000171,WH_03,118,55,28,1,144,33,20,3.0
PROD000171,WH_11,67,24,16,0,75,23,15,4.2
PROD000171,WH_02,265,124,125,2,262,63,12,2.9
PROD000171,WH_16,49,38,0,0,87,19,7,3.2
PROD000172,WH_17,55,46,0,0,101,21,6,5.0
PROD000172,WH_05,45,24,8,0,61,19,14,3.5
PROD000172,WH_10,99,46,44,0,101,29,3,3.2
PROD000172,WH_11,28,43,4,0,67,15,2,4.4
PROD000172,WH_01,106,26,12,0,120,31,20,4.1
PROD000173,WH_19,111,57,24,0,144,32,2,3.9
PROD000173,WH_17,115,59,12,1,161,33,6,4.9
PROD000173,WH_11,84,25,5,0,104,26,5,4.4
PROD000173,WH_13,72,5,4,0,73,24,15,3.0
PROD000173,WH_02,64,52,7,0,109,22,15,4.4
PROD000174,WH_04,67,49,18,0,98,23,11,4.2
PROD000174,WH_06,37,51,2,0,86,17,17,3.0
PROD000174,WH_18,100,35,2,0,133,30,17,4.8
PROD000175,WH_04,89,42,3,0,128,27,2,4.5
PROD000175,WH_18,83,6,3,0,86,26,3,3.9
PROD000175,WH_08,38,60,13,1,84,17,5,3.1
PROD000176,WH_18,41,48,6,0,83,18,14,4.4
PROD000176,WH_09,27,9,2,0,34,15,12,4.1
PROD000176,WH_08,94,22,1,0,115,28,19,3.0
PROD000177,WH_07,43,5,4,0,44,18,18,3.7
PROD000177,WH_01,60,29,8,0,81,22,16,3.0
PROD000177,WH_05,39,17,1,0,55,17,17,2.9
PROD000178,WH_14,84,38,33,0,89,26,3,4.4
PROD000178,WH_10,61,45,6,0,100,22,6,4.3
PROD000178,WH_19,55,44,0,0,99,21,2,2.9
PROD000178,WH_20,43,7,1,0,49,18,17,4.4
PROD000178,WH_05,28,45,3,0,70,15,2,4.9
PROD000179,WH_15,54,51,3,0,102,20,5,3.9
PROD000179,WH_03,63,39,1,0,101,22,18,3.6
PROD000179,WH_17,88,18,6,0,100,27,3,3.2
PROD000179,WH_11,107,10,7,0,110,31,16,4.6
PROD000180,WH_04,17,0,0,0,17,13,4,4.5
PROD000180,WH_20,84,20,14,0,90,26,6,4.1
PROD000180,WH_07,35,43,2,0,76,17,5,3.5
PROD000181,WH_17,91,41,2,0,130,28,14,4.0
PROD000181,WH_16,86,14,1,0,99,27,19,4.7
PROD000181,WH_10,87,17,4,0,100,27,11,4.5
PROD000181,WH_14,52,41,2,0,91,20,5,4.4
PROD000182,WH_12,57,66,20,0,103,21,13,2.6
PROD000182,WH_16,50,15,7,0,58,20,20,3.8
PROD000182,WH_09,55,31,11,0,75,21,11,4.1
PROD000183,WH_08,81,48,3,0,126,26,8,2.6
PROD000183,WH_10,62,42,2,0,102,22,11,3.9
PROD000183,WH_15,111,25,7,0,129,32,19,2.7
PROD000183,WH_12,93,52,3,0,142,28,14,2.8
PROD000184,WH_02,41,37,1,0,77,18,7,5.0
PROD000184,WH_15,21,35,6,1,49,14,3,2.6
PROD000184,WH_06,47,28,2,0,73,19,8,4.4
PROD000185,WH_05,60,26,4,0,82,22,12,4.6
PROD000185,WH_01,87,13,2,0,98,27,11,4.9
PROD000185,WH_19,68,39,5,0,102,23,11,4.5
PROD000185,WH_03,81,46,2,0,125,26,15,4.2
PROD000186,WH_16,80,36,10,0,106,26,4,3.1
PROD000186,WH_18,76,56,7,0,125,25,10,4.5
PROD000186,WH_19,91,19,7,0,103,28,15,2.8
PROD000187,WH_12,99,38,0,0,137,29,14,2.5
PROD000187,WH_04,29,25,7,0,47,15,8,2.7
PROD000187,WH_03,45,24,9,0,60,19,15,2.6
PROD000188,WH_06,108,45,7,0,146,31,12,4.8
PROD000188,WH_18,56,48,9,0,95,21,9,4.8
PROD000188,WH_11,103,66,30,1,138,30,3,5.0
PROD000189,WH_03,84,17,0,0,101,26,7,2.9
PROD000189,WH_20,97,12,4,0,105,29,9,4.4
PROD000189,WH_07,23,3,1,0,25,14,8,5.0
PROD000189,WH_09,13,0,1,0,12,12,11,3.3
PROD000190,WH_14,69,36,2,0,103,23,6,2.9
PROD000190,WH_16,19,31,0,0,50,13,14,3.0
PROD000190,WH_07,22,54,7,0,69,14,9,3.2
PROD000190,WH_12,30,43,1,0,72,16,13,2.7
PROD000190,WH_05,53,42,6,0,89,20,19,3.6
PROD000191,WH_06,153,88,68,0,173,40,9,4.2
PROD000191,WH_09,44,20,15,0,49,18,12,3.8
PROD000191,WH_01,50,24,4,0,70,20,17,3.0
PROD000191,WH_02,56,50,3,0,103,21,5,3.7
PROD000192,WH_15,44,23,9,0,58,18,11,2.7
PROD000192,WH_02,24,35,0,0,59,14,6,4.0
PROD000192,WH_11,55,37,2,0,90,21,8,3.9
PROD000193,WH_02,33,24,1,0,56,16,17,3.0
PROD000193,WH_14,80,16,7,0,89,26,15,3.0
PROD000193,WH_08,20,34,8,0,46,14,2,2.5
PROD000193,WH_11,62,65,18,0,109,22,5,3.0
PROD000193,WH_13,57,9,1,0,65,21,5,3.7
PROD000194,WH_17,81,46,1,0,126,26,13,3.1
PROD000194,WH_19,64,18,2,0,80,22,6,2.8
PROD000194,WH_11,99,40,8,0,131,29,15,4.1
PROD000194,WH_07,49,53,5,0,97,19,9,4.0
PROD000195,WH_11,49,63,14,0,98,19,5,3.7
PROD000195,WH_05,74,45,8,0,111,24,10,4.0
PROD000195,WH_20,21,42,0,0,63,14,14,2.6
PROD000195,WH_04,95,30,7,0,118,29,17,3.4
PROD000196,WH_01,78,29,2,0,105,25,2,3.2
PROD000196,WH_03,85,32,0,0,117,27,19,4.0
PROD000196,WH_05,35,5,0,0,40,17,14,4.9
PROD000196,WH_15,27,41,7,1,60,15,2,3.1
PROD000196,WH_06,75,38,0,0,113,25,2,2.7
PROD000197,WH_14,15,21,2,0,34,13,15,5.0
PROD000197,WH_18,67,39,1,0,105,23,11,4.5
PROD000197,WH_13,18,6,5,0,19,13,5,4.7
PROD000197,WH_05,86,38,2,0,122,27,3,3.2
PROD000197,WH_01,20,24,1,0,43,14,18,3.5
PROD000198,WH_20,47,18,1,0,64,19,6,4.5
PROD000198,WH_05,56,15,0,0,71,21,19,2.7
PROD000198,WH_13,104,39,6,0,137,30,7,3.6
PROD000199,WH_08,77,54,9,0,122,25,13,3.3
PROD000199,WH_11,25,44,2,0,67,15,3,3.4
PROD000199,WH_06,46,4,3,0,47,19,7,3.8
PROD000199,WH_14,72,4,3,0,73,24,3,4.6
PROD000200,WH_12,105,11,9,0,107,31,14,4.2
PROD000200,WH_19,117,16,12,0,121,33,16,3.8
PROD000200,WH_14,39,38,3,0,74,17,13,4.8
PROD000200,WH_11,119,34,14,0,139,33,5,3.2
PROD000201,WH_14,47,61,11,0,97,19,5,4.9
PROD000201,WH_13,24,39,4,0,59,14,3,4.3
PROD000201,WH_03,98,20,9,0,109,29,18,3.9
PROD000201,WH_17,42,51,8,0,85,18,10,4.9
PROD000201,WH_16,43,28,8,0,63,18,17,3.1
PROD000202,WH_20,53,19,2,0,70,20,17,2.5
PROD000202,WH_13,82,55,11,1,125,26,20,3.9
PROD000202,WH_17,56,55,6,0,105,21,9,2.7
PROD000202,WH_04,16,20,2,0,34,13,13,4.3
PROD000202,WH_10,50,61,15,0,96,20,19,3.1
PROD000203,WH_12,95,16,1,0,110,29,20,5.0
PROD000203,WH_18,19,51,3,0,67,13,9,2.7
PROD000203,WH_03,40,3,0,0,43,18,8,2.7
PROD000203,WH_17,73,43,9,0,107,24,3,2.8
PROD000203,WH_13,45,48,1,0,92,19,5,2.8
PROD000204,WH_10,35,56,8,0,83,17,20,3.2
PROD000204,WH_18,24,21,4,1,40,14,3,4.0
PROD000204,WH_07,73,36,5,0,104,24,18,4.8
PROD000205,WH_10,74,12,5,0,81,24,15,4.2
PROD000205,WH_08,45,9,3,0,51,19,17,3.6
PROD000205,WH_02,50,0,0,0,50,20,7,2.8
PROD000205,WH_18,27,23,0,0,50,15,18,4.2
PROD000206,WH_18,65,19,3,0,81,23,2,2.6
PROD000206,WH_06,63,16,4,0,75,22,18,4.9
PROD000206,WH_14,18,42,2,0,58,13,16,4.6
PROD000207,WH_06,300,192,148,2,342,70,2,3.4
PROD000207,WH_08,119,55,28,1,145,33,12,4.3
PROD000207,WH_15,79,64,30,1,112,25,5,4.5
PROD000207,WH_03,139,53,31,2,159,37,6,3.0
PROD000208,WH_01,33,37,10,0,60,16,17,3.9
PROD000208,WH_20,89,35,5,0,119,27,4,3.8
PROD000208,WH_13,53,48,1,0,100,20,16,4.1
PROD000208,WH_03,96,30,5,0,121,29,11,3.1
PROD000209,WH_12,73,59,10,0,122,24,4,2.5
PROD000209,WH_06,61,38,4,0,95,22,20,3.5
PROD000209,WH_13,18,39,2,0,55,13,7,3.1
PROD000209,WH_02,101,28,2,0,127,30,5,3.6
PROD000210,WH_15,96,43,6,0,133,29,11,4.6
PROD000210,WH_06,66,50,7,0,109,23,18,3.7
PROD000210,WH_07,57,45,3,0,99,21,7,3.7
PROD000211,WH_06,15,36,3,0,48,13,11,4.1
PROD000211,WH_04,46,28,2,0,72,19,6,4.2
PROD000211,WH_02,40,41,2,0,79,18,19,2.8
PROD000211,WH_05,88,4,1,0,91,27,20,2.7
PROD000211,WH_13,40,19,3,0,56,18,16,4.1
PROD000212,WH_10,100,36,7,0,129,30,5,4.3
PROD000212,WH_08,57,52,10,0,99,21,5,3.8
PROD000212,WH_09,12,11,2,0,21,12,3,2.6
PROD000213,WH_04,62,43,1,1,103,22,7,2.9
PROD000213,WH_19,76,41,0,0,117,25,11,2.5
PROD000213,WH_13,93,21,9,0,105,28,4,3.7
PROD000213,WH_05,132,32,22,0,142,36,2,2.9
PROD000213,WH_14,24,11,1,0,34,14,6,3.5
PROD000214,WH_20,96,73,51,0,118,29,19,4.8
PROD000214,WH_10,77,57,39,0,95,25,6,3.9
PROD000214,WH_16,60,40,16,0,84,22,7,4.1
PROD000214,WH_17,45,37,5,0,77,19,20,4.4
PROD000214,WH_12,107,47,29,0,125,31,14,2.7
PROD000215,WH_15,26,7,6,0,27,15,2,2.8
PROD000215,WH_06,106,48,5,0,149,31,8,4.4
PROD000215,WH_13,47,0,0,0,47,19,3,2.7
PROD000215,WH_03,33,8,0,0,41,16,11,4.9
PROD000215,WH_20,39,21,1,0,59,17,17,2.6
PROD000216,WH_18,72,30,3,0,99,24,14,3.1
PROD000216,WH_15,32,5,3,0,34,16,14,3.6
PROD000216,WH_03,82,35,5,0,112,26,16,3.5
PROD000216,WH_12,134,94,45,0,183,36,19,3.5
PROD000217,WH_17,15,47,1,0,61,13,12,4.5
PROD000217,WH_02,61,47,2,0,106,22,5,3.0
PROD000217,WH_04,17,15,3,0,29,13,4,4.0
PROD000217,WH_07,80,17,2,0,95,26,11,4.3
PROD000218,WH_18,140,36,30,1,145,38,9,3.8
PROD000218,WH_17,135,26,24,1,136,37,2,3.0
PROD000218,WH_09,91,37,16,0,112,28,11,3.1
PROD000219,WH_02,78,22,3,0,97,25,3,5.0
PROD000219,WH_03,72,25,11,0,86,24,2,3.0
PROD000219,WH_18,83,23,0,0,106,26,5,5.0
PROD000220,WH_18,92,58,21,0,129,28,12,3.0
PROD000220,WH_02,67,62,17,0,112,23,4,4.8
PROD000220,WH_07,64,44,11,0,97,22,4,2.7
PROD000220,WH_03,141,58,29,1,169,38,7,4.6
PROD000220,WH_19,74,14,5,0,83,24,8,3.4
PROD000221,WH_05,100,28,1,0,127,30,2,2.6
PROD000221,WH_11,80,10,4,0,86,26,12,3.1
PROD000221,WH_14,71,13,7,0,77,24,15,3.4
PROD000221,WH_19,60,15,1,0,74,22,6,4.4
PROD000222,WH_13,122,66,22,0,166,34,2,4.8
PROD000222,WH_20,28,33,15,0,46,15,18,2.7
PROD000222,WH_15,11,5,1,0,15,12,17,2.8
PROD000222,WH_05,52,39,2,0,89,20,8,4.2
PROD000222,WH_12,46,25,5,0,66,19,11,2.9
PROD000223,WH_13,93,32,1,0,124,28,19,3.7
PROD000223,WH_18,69,26,1,0,94,23,5,3.2
PROD000223,WH_10,34,23,2,0,55,16,3,4.7
PROD000223,WH_05,38,21,1,0,58,17,3,4.6
PROD000223,WH_01,40,36,4,0,72,18,4,3.0
PROD000224,WH_09,37,14,10,0,41,17,8,2.6
PROD000224,WH_19,54,10,5,0,59,20,4,4.1
PROD000224,WH_20,47,32,1,0,78,19,7,3.1
PROD000225,WH_08,78,22,1,0,99,25,7,4.7
PROD000225,WH_11,68,27,2,0,93,23,10,4.0
PROD000225,WH_02,46,0,0,0,46,19,9,4.0
PROD000225,WH_01,98,35,11,0,122,29,5,3.9
PROD000226,WH_12,78,42,1,0,119,25,10,4.8
PROD000226,WH_07,21,51,3,0,69,14,10,3.0
PROD000226,WH_09,32,37,4,0,65,16,7,3.0
PROD000226,WH_17,43,37,1,0,79,18,2,2.8
PROD000226,WH_06,49,28,2,0,75,19,15,5.0
PROD000227,WH_09,83,33,23,1,92,26,13,3.1
PROD000227,WH_03,150,81,30,1,200,40,6,3.5
PROD000227,WH_12,56,53,29,1,79,21,19,2.8
PROD000227,WH_17,101,24,6,0,119,30,8,3.1
PROD000227,WH_19,71,37,4,0,104,24,9,4.9
PROD000228,WH_12,76,2,0,0,78,25,2,3.5
PROD000228,WH_16,96,50,6,1,139,29,16,3.9
PROD000228,WH_20,51,8,4,0,55,20,18,4.2
PROD000228,WH_06,78,16,3,0,91,25,4,3.5
PROD000229,WH_01,65,39,9,0,95,23,7,4.4
PROD000229,WH_03,48,34,5,0,77,19,5,4.1
PROD000229,WH_11,40,21,4,0,57,18,5,3.8
PROD000230,WH_16,100,46,7,0,139,30,4,4.4
PROD000230,WH_12,89,29,15,0,103,27,5,3.0
PROD000230,WH_05,74,5,3,0,76,24,8,2.8
PROD000231,WH_18,88,2,3,0,87,27,20,4.4
PROD000231,WH_08,77,46,1,0,122,25,19,3.6
PROD000231,WH_12,70,27,2,0,95,24,17,3.9
PROD000231,WH_10,49,5,4,0,50,19,5,3.1
PROD000231,WH_05,73,21,3,0,91,24,3,4.0
PROD000232,WH_01,32,48,14,0,66,16,2,2.6
PROD000232,WH_15,66,8,1,0,73,23,5,4.0
PROD000232,WH_19,47,6,2,0,51,19,9,4.0
PROD000232,WH_04,60,28,15,0,73,22,3,3.6
PROD000232,WH_08,93,48,2,1,138,28,16,3.0
PROD000233,WH_20,59,4,3,0,60,21,8,4.2
PROD000233,WH_13,56,29,2,0,83,21,4,4.8
PROD000233,WH_06,92,40,2,0,130,28,8,5.0
PROD000233,WH_03,98,24,2,0,120,29,7,4.9
PROD000234,WH_13,30,38,0,0,68,16,17,3.0
PROD000234,WH_01,16,45,3,0,58,13,16,2.6
PROD000234,WH_05,73,50,1,0,122,24,13,4.5
PROD000234,WH_03,58,62,11,1,108,21,11,3.2
PROD000234,WH_02,72,41,10,1,102,24,9,4.5
PROD000235,WH_20,31,10,1,0,40,16,10,3.9
PROD000235,WH_05,18,19,6,0,31,13,8,2.9
PROD000235,WH_03,48,27,4,0,71,19,13,3.5
PROD000235,WH_13,82,31,2,0,111,26,18,2.9
PROD000236,WH_15,56,28,9,0,75,21,8,3.1
PROD000236,WH_10,69,40,1,0,108,23,17,4.2
PROD000236,WH_04,35,35,5,0,65,17,19,4.6
PROD000237,WH_14,69,35,5,0,99,23,16,3.6
PROD000237,WH_04,75,12,10,0,77,25,5,4.1
PROD000237,WH_17,80,25,12,0,93,26,13,2.8
PROD000237,WH_11,78,54,7,0,125,25,14,4.7
PROD000237,WH_18,58,43,9,0,92,21,15,3.7
PROD000238,WH_02,58,44,2,0,100,21,3,3.4
PROD000238,WH_07,85,27,5,0,107,27,10,3.8
PROD000238,WH_19,70,22,10,1,81,24,15,3.4
PROD000239,WH_14,64,19,7,0,76,22,5,3.3
PROD000239,WH_15,85,62,18,0,129,27,14,3.0
PROD000239,WH_11,80,55,14,0,121,26,9,4.1
PROD000239,WH_03,60,55,7,0,108,22,13,3.9
